,distance,sentiment
ask,0.22234513274336284,-0.128
asked,0.25110619469026546,-0.128
asking,0.2948008849557522,-0.128
asks,0.3467920353982301,-0.128
asleep,0.30420353982300885,-0.34
aspect,0.40154867256637167,0.296
aspects,0.4579646017699115,0.296
asperity,0.5696902654867256,-0.2023
asphyxiate,0.6775442477876106,-0.4215
asphyxiated,0.6775442477876106,-0.4215
aspirant,0.4618362831858407,0.5106
aspirants,0.4618362831858407,0.5106
aspiration,0.42367256637168144,0.25
aspirations,0.42367256637168144,0.25
ass,0.3196902654867257,-0.5423
assail,0.37555309734513276,-0.5859
assailant,0.39048672566371684,-0.5719
assailants,0.39048672566371684,-0.5719
assailed,0.35785398230088494,-0.5859
assailing,0.31360619469026546,-0.5859
assails,0.4319690265486726,-0.5859
assassination,0.5077433628318584,-0.5994
assassinations,0.5077433628318584,-0.5719
assault,0.5641592920353983,-0.5859
assaulted,0.5221238938053098,-0.5267
assaulting,0.5022123893805309,-0.5106
assaults,0.5934734513274337,-0.5423
assert,0.5210176991150443,-0.0516
asserted,0.5033185840707964,-0.0516
asserting,0.459070796460177,-0.0516
asserts,0.577433628318584,-0.0516
asses,0.439712389380531,-0.5423
assess,0.5210176991150443,-0.5423
assessed,0.5033185840707964,0.34
assesses,0.5448008849557522,-0.5423
assessing,0.459070796460177,0.34
asset,0.45464601769911506,0.3612
assets,0.5359513274336283,0.1779
assignment,0.3346238938053097,0.3612
assignments,0.3346238938053097,0.3612
assist,0.5436946902654868,0.4019
assistance,0.5304203539823009,0.4019
assistant,0.5586283185840708,0.34
assistants,0.5586283185840708,0.34
assisted,0.525995575221239,0.4019
assisting,0.4817477876106195,0.4019
assists,0.6001106194690266,0.4019
assuage,0.497787610619469,0.25
assuaged,0.4856194690265487,0.25
assuages,0.5271017699115044,0.25
assuaging,0.4413716814159292,0.25
assume,0.5188053097345132,0.1779
assumed,0.5171460176991151,0.1779
assumes,0.5752212389380531,0.1779
assuming,0.504424778761062,0.1779
assurance,0.5613938053097345,0.34
assurances,0.5613938053097345,0.34
assure,0.5713495575221239,0.34
assured,0.5696902654867256,0.3612
assuredly,0.6283185840707964,0.3818
assures,0.6277654867256637,0.3182
assuring,0.5569690265486725,0.3818
astonish,0.4889380530973451,0.5423
astonished,0.4579646017699115,0.3818
astonishes,0.4579646017699115,0.5423
astonishing,0.4446902654867257,0.5423
astonishingly,0.4446902654867257,0.296
astonishment,0.4491150442477876,0.5423
astound,0.5702433628318584,0.4019
astounded,0.5282079646017699,0.4215
astounding,0.5082964601769911,0.4215
astoundingly,0.5082964601769911,0.4767
astounds,0.5995575221238938,0.4767
ate,0.2140486725663717,-0.296
atheistic,0.3606194690265487,-0.2023
atonement,0.36670353982300885,0.4404
atrocious,0.48285398230088494,-0.4588
atrociously,0.48285398230088494,-0.5574
atrophied,0.4092920353982301,-0.4939
atrophies,0.43418141592920356,-0.4019
atrophy,0.6106194690265486,-0.4019
attached,0.3799778761061947,0.2732
attachment,0.3478982300884956,0.296
attachments,0.3478982300884956,0.2732
attack,0.4059734513274336,-0.4767
attacked,0.38827433628318586,-0.4588
attacker,0.4192477876106195,-0.5719
attackers,0.4192477876106195,-0.5719
attacking,0.3440265486725664,-0.4588
attacks,0.46238938053097345,-0.4404
attain,0.42422566371681414,0.4215
attained,0.4065265486725664,0.4215
attaining,0.3622787610619469,0.4215
attains,0.48064159292035397,0.4215
attempt,0.5243362831858407,-0.4767
attempts,0.5536504424778761,-0.4767
attend,0.42367256637168144,0.1531
attended,0.4059734513274336,0.1531
attending,0.36172566371681414,0.1531
attends,0.48008849557522126,0.1531
attention,0.46017699115044247,0.4939
attentions,0.46017699115044247,0.4939
attentive,0.5387168141592921,0.3818
attenuate,0.5536504424778761,-0.3182
attenuated,0.5536504424778761,-0.3182
attired,0.4723451327433628,-0.1779
attract,0.5685840707964602,0.3612
attracted,0.5265486725663717,0.4215
attracting,0.5066371681415929,0.4767
attraction,0.5116150442477876,0.4588
attractions,0.5116150442477876,0.4215
attractive,0.577433628318584,0.4404
attractively,0.577433628318584,0.4939
attractiveness,0.577433628318584,0.4215
attractor,0.5530973451327433,0.296
attractors,0.5530973451327433,0.296
attracts,0.5978982300884956,0.4019
audacious,0.3473451327433628,0.2263
august,0.5945796460176991,0.4588
aura,0.3661504424778761,0.5423
auras,0.47013274336283184,0.5423
austere,0.5719026548672567,-0.3818
authorisation,0.5387168141592921,0.0772
authorisations,0.5387168141592921,0.0772
authorise,0.5077433628318584,0.3818
authorised,0.5077433628318584,0.3818
authorises,0.5077433628318584,0.3818
authorising,0.4944690265486726,0.3818
authoritarianism,0.5503318584070797,-0.5719
authoritative,0.5503318584070797,0.2023
authorities,0.5060840707964602,0.0772
authority,0.6299778761061947,0.0772
autocratic,0.543141592920354,-0.296
autonomy,0.6476769911504425,0.5267
avail,0.31360619469026546,0.4019
availed,0.31581858407079644,0.4019
availing,0.3030973451327434,0.4019
avails,0.39491150442477874,0.4019
avarice,0.38827433628318586,-0.4019
avaricious,0.39988938053097345,-0.3182
avenge,0.32964601769911506,-0.5267
avenged,0.32798672566371684,-0.5267
avenges,0.3860619469026549,-0.5267
avenging,0.31526548672566373,-0.5267
aver,0.3633849557522124,-0.0516
average,0.3838495575221239,0.3182
averred,0.4557522123893805,-0.0516
averring,0.4430309734513274,-0.0516
avers,0.46736725663716816,-0.0516
aversion,0.4756637168141593,-0.4404
aversions,0.4756637168141593,-0.2732
aversive,0.5519911504424779,-0.3818
avert,0.4823008849557522,-0.1779
averted,0.48451327433628316,-0.0772
averting,0.4717920353982301,-0.4404
averts,0.5636061946902655,-0.1027
avid,0.28373893805309736,0.296
avidity,0.5436946902654868,0.4019
avoid,0.35785398230088494,-0.296
avoidance,0.35176991150442477,-0.4019
avoided,0.3600663716814159,-0.34
avoiding,0.3473451327433628,-0.34
avoids,0.4391592920353982,-0.1779
avow,0.5154867256637168,-0.0516
avowed,0.5331858407079646,-0.0516
avowedly,0.6471238938053098,0.4215
avowing,0.5497787610619469,-0.0516
await,0.42367256637168144,0.1027
awaited,0.4258849557522124,-0.0258
awaiting,0.4131637168141593,0.1027
awaits,0.5049778761061947,0.0772
awake,0.3268805309734513,0.296
award,0.4021017699115044,0.5423
awarded,0.4043141592920354,0.4019
awarding,0.3915929203539823,0.4404
awards,0.4834070796460177,0.4588
aware,0.4004424778761062,0.2023
awe,0.2754424778761062,-0.4939
awed,0.2920353982300885,-0.4588
awesome,0.47123893805309736,0.6249
awful,0.4651548672566372,-0.4588
awfully,0.6299778761061947,-0.5574
awfulness,0.5176991150442478,-0.6369
awkward,0.588495575221239,-0.1531
awkwardest,0.5713495575221239,-0.1531
awkwardly,0.6471238938053098,-0.3182
awkwardness,0.5453539823008849,-0.1779
awol,0.38495575221238937,-0.3182
awry,0.620575221238938,-0.4767
axe,0.2981194690265487,-0.1027
axed,0.314712389380531,-0.3182
axes,0.4225663716814159,-0.1027
axing,0.38329646017699115,-0.1027
back,0.0918141592920354,0.3182
backed,0.10951327433628319,0.0258
backing,0.1261061946902655,0.0258
backless,0.21183628318584072,-0.0258
backs,0.19579646017699115,-0.0516
backside,0.18086283185840707,-0.5423
backsides,0.18086283185840707,-0.5423
backup,0.27323008849557523,0.4767
backups,0.32964601769911506,0.4767
bad,0.05530973451327434,-0.5423
bade,0.0713495575221239,0.4019
bader,0.16150442477876106,-0.5423
badger,0.1532079646017699,-0.3182
badgered,0.13550884955752213,-0.3182
badgering,0.09126106194690266,-0.34
badgers,0.20962389380530974,-0.3182
badly,0.3086283185840708,-0.4767
badness,0.2649336283185841,-0.5423
baffle,0.1084070796460177,-0.128
baffled,0.10674778761061947,-0.128
baffles,0.16482300884955753,-0.128
baffling,0.09402654867256637,-0.128
bailout,0.3467920353982301,-0.1027
bait,0.20962389380530974,-0.3182
baited,0.22732300884955753,-0.3182
baiting,0.24391592920353983,-0.3182
baitings,0.27323008849557523,-0.3182
baits,0.31360619469026546,-0.3182
baleful,0.22566371681415928,-0.4404
balmier,0.20630530973451328,-0.3182
balmiest,0.2588495575221239,-0.3182
balmy,0.35232300884955753,-0.3182
bamboozle,0.3301991150442478,-0.3612
bamboozled,0.3301991150442478,-0.3612
bamboozles,0.3301991150442478,-0.3612
ban,0.11061946902654868,-0.5574
banal,0.16592920353982302,-0.4404
bane,0.12665929203539822,-0.5423
bang,0.1288716814159292,0.3612
banged,0.14657079646017698,-0.3818
banging,0.16316371681415928,-0.3818
bangs,0.23285398230088494,0.3612
banish,0.24170353982300885,-0.4404
banished,0.22400442477876106,-0.4404
banishes,0.26548672566371684,-0.4404
banishing,0.17975663716814158,-0.4404
bank,0.14657079646017698,0.5106
banked,0.16426991150442477,0.5106
banking,0.18086283185840707,0.5106
bankrupt,0.41261061946902655,-0.5574
bankruptcies,0.39491150442477874,-0.5106
bankruptcy,0.39491150442477874,-0.5106
bankrupted,0.38163716814159293,-0.5574
bankrupting,0.36836283185840707,-0.5574
bankrupts,0.41261061946902655,-0.5574
banks,0.25055309734513276,0.5106
banned,0.18915929203539822,-0.4588
banning,0.20575221238938052,-0.5574
bans,0.23506637168141592,-0.5574
banter,0.3307522123893805,0.5106
bantered,0.31305309734513276,0.5106
bantering,0.2688053097345133,0.5106
bar,0.16371681415929204,-0.2263
barb,0.1847345132743363,-0.3818
barbarian,0.2411504424778761,-0.4588
barbarians,0.2411504424778761,-0.4588
barbaric,0.2616150442477876,-0.4588
barbarism,0.2571902654867257,-0.6124
barbarities,0.2643805309734513,-0.6124
barbarity,0.38827433628318586,-0.6124
barbarous,0.3478982300884956,-0.6249
barbed,0.20243362831858408,-0.2263
barbs,0.288716814159292,-0.3818
bared,0.19247787610619468,-0.2263
barefaced,0.17311946902654868,0.2263
bares,0.28373893805309736,-0.2263
bargain,0.2195796460176991,0.2023
bargained,0.17754424778761063,0.2023
bargaining,0.15763274336283187,0.2023
bargains,0.2488938053097345,0.2023
baring,0.2361725663716814,-0.2263
baronial,0.28042035398230086,-0.1027
barrack,0.30254424778761063,0.5106
barracking,0.24059734513274336,0.5106
barracks,0.33185840707964603,0.5106
barred,0.290929203539823,-0.2263
barren,0.31305309734513276,-0.4215
barricade,0.27267699115044247,-0.4404
barricaded,0.27267699115044247,-0.4404
barricades,0.27267699115044247,-0.4404
barrier,0.33738938053097345,-0.128
barriers,0.36670353982300885,-0.128
barring,0.3075221238938053,-0.2263
bars,0.2881637168141593,-0.2263
base,0.19579646017699115,-0.25
baseness,0.3313053097345133,-0.2263
baser,0.28595132743362833,-0.25
basest,0.39491150442477874,-0.25
bashful,0.3196902654867257,-0.0258
bashfully,0.37831858407079644,0.0516
bashfulness,0.27654867256637167,-0.2023
bask,0.2157079646017699,0.4939
basked,0.2334070796460177,0.4939
basking,0.25,0.4939
basks,0.3196902654867257,0.4939
bastard,0.41150442477876104,-0.5423
bastardisation,0.3855088495575221,-0.5267
bastardise,0.3855088495575221,-0.4767
bastardised,0.3855088495575221,-0.5106
bastards,0.44081858407079644,-0.6124
bastardy,0.5271017699115044,-0.5719
batch,0.22787610619469026,-0.3612
batches,0.2881637168141593,-0.3612
bathetic,0.30807522123893805,0.3182
bats,0.3213495575221239,-0.3182
batten,0.377212389380531,0.34
battened,0.35951327433628316,0.34
battening,0.31526548672566373,0.34
battens,0.4336283185840708,0.34
battle,0.37168141592920356,-0.3818
battled,0.3700221238938053,-0.296
battlefield,0.3064159292035398,-0.3818
battlefields,0.3064159292035398,-0.2263
battleground,0.3495575221238938,-0.4019
battlegrounds,0.3495575221238938,-0.1531
battlement,0.3219026548672566,-0.1027
battlements,0.3219026548672566,-0.1027
battler,0.41648230088495575,-0.2023
battlers,0.44579646017699115,-0.0516
battles,0.4280973451327434,-0.3818
battleship,0.3584070796460177,-0.0258
battleships,0.3584070796460177,-0.128
battling,0.3573008849557522,-0.2732
batty,0.547566371681416,-0.3182
baulk,0.28263274336283184,-0.4019
baulks,0.3639380530973451,-0.4019
bazaar,0.44081858407079644,0.3182
bazaars,0.49723451327433627,0.3182
bead,0.07688053097345132,-0.2732
beads,0.18086283185840707,-0.2732
beaming,0.14601769911504425,0.4588
beamy,0.3219026548672566,0.4767
bear,0.1698008849557522,0.4019
bearing,0.2040929203539823,0.4019
bearings,0.2334070796460177,0.4019
bears,0.273783185840708,0.4019
beast,0.3036504424778761,-0.4588
beastliest,0.2920353982300885,-0.6369
beastly,0.4684734513274336,-0.6369
beasts,0.38495575221238937,-0.4588
beat,0.20077433628318583,-0.1531
beaten,0.24059734513274336,-0.4215
beatific,0.20243362831858408,0.4215
beatification,0.20243362831858408,0.3818
beatifications,0.20243362831858408,0.3818
beatified,0.16648230088495575,0.3612
beatifies,0.1913716814159292,0.3612
beatify,0.3678097345132743,0.3612
beating,0.23506637168141592,-0.4588
beatings,0.2643805309734513,-0.4588
beatitude,0.351216814159292,0.3818
beatitudes,0.351216814159292,0.3818
beats,0.3047566371681416,-0.1531
beau,0.2179203539823009,0.4019
beaus,0.3219026548672566,0.4019
beauteous,0.41095132743362833,0.5423
beautician,0.3180309734513274,0.296
beauties,0.3644911504424779,0.5267
beautified,0.2754424778761062,0.4767
beautifier,0.2754424778761062,0.4019
beautifiers,0.2754424778761062,0.4019
beautifies,0.2754424778761062,0.4215
beautiful,0.3434734513274336,0.5994
beautifully,0.3434734513274336,0.5719
beautify,0.4480088495575221,0.5106
beauts,0.41814159292035397,0.4019
beauty,0.5176991150442478,0.5859
beaux,0.40763274336283184,0.4019
becalm,0.13274336283185842,0.3182
becalmed,0.11504424778761062,0.3182
bed,0.05530973451327434,0.6369
bedazzle,0.4944690265486726,-0.1779
bedazzled,0.46957964601769914,-0.1779
bedded,0.08960176991150443,0.6369
bedding,0.10619469026548672,0.6369
bedevil,0.22566371681415928,-0.4588
bedevilled,0.1736725663716814,-0.4588
bedevilment,0.17754424778761063,-0.34
bedevils,0.2549778761061947,-0.4588
bedlam,0.144358407079646,-0.5719
beds,0.17975663716814158,0.6369
beef,0.07245575221238938,-0.5859
beefs,0.17643805309734514,-0.5859
befuddle,0.2157079646017699,-0.2263
befuddled,0.19081858407079647,-0.2263
befuddling,0.1709070796460177,-0.2263
beg,0.06028761061946902,0.3182
begged,0.09623893805309734,0.3182
begging,0.11283185840707964,0.3182
begrudge,0.2842920353982301,-0.2732
begrudged,0.2594026548672566,-0.2732
begs,0.1847345132743363,0.3182
beguile,0.24336283185840707,0.4019
beguiled,0.23119469026548672,0.4019
beguilement,0.19524336283185842,-0.3818
beguiling,0.18694690265486727,0.4019
behave,0.24502212389380532,0.2023
behaved,0.24336283185840707,0.2023
behaves,0.3014380530973451,0.2023
behaving,0.230641592920354,0.2023
behind,0.1415929203539823,-0.5423
behinds,0.19800884955752213,-0.5423
bejewel,0.26382743362831856,0.3612
bejewelled,0.21183628318584072,0.3612
beleaguered,0.18915929203539822,-0.3182
belie,0.12665929203539822,-0.3182
belied,0.13329646017699115,-0.3182
belief,0.1288716814159292,0.2263
beliefs,0.18528761061946902,0.2263
belies,0.2079646017699115,-0.3182
believe,0.2472345132743363,0.5106
believed,0.23506637168141592,0.5106
believer,0.26603982300884954,0.4404
believers,0.26603982300884954,0.4404
believes,0.27654867256637167,0.2263
believing,0.19081858407079647,0.5106
belittle,0.3108407079646018,-0.4404
belittled,0.28595132743362833,-0.4588
belittles,0.3108407079646018,-0.4404
belittling,0.26603982300884954,-0.4404
belligerence,0.13329646017699115,-0.4215
belligerent,0.13329646017699115,-0.2023
belligerently,0.13329646017699115,-0.4939
belligerents,0.13329646017699115,-0.2023
beloved,0.3163716814159292,0.5106
belying,0.3622787610619469,-0.3182
bemoan,0.2245575221238938,-0.4588
bemoaned,0.206858407079646,-0.4588
bemoaning,0.16261061946902655,-0.4588
bemoans,0.2809734513274336,-0.4588
bemused,0.3639380530973451,-0.3182
benediction,0.14325221238938052,0.4939
benedictions,0.14325221238938052,0.4939
benefaction,0.15873893805309736,0.4019
benefactions,0.15873893805309736,0.4019
benefactor,0.1720132743362832,0.34
benefactors,0.1720132743362832,0.34
benefice,0.12721238938053098,0.1027
beneficence,0.09126106194690266,0.5859
beneficent,0.09126106194690266,0.5106
beneficial,0.11836283185840708,0.4404
beneficially,0.11836283185840708,0.5267
beneficiaries,0.11836283185840708,0.4215
beneficiary,0.11836283185840708,0.4767
benefit,0.21017699115044247,0.4588
benefited,0.168141592920354,0.4404
benefiting,0.14823008849557523,0.4404
benefits,0.23949115044247787,0.3818
benevolence,0.2610619469026549,0.4019
benevolent,0.2610619469026549,0.5719
benevolently,0.2610619469026549,0.34
benign,0.17533185840707965,0.3182
benignity,0.28595132743362833,0.3182
benignly,0.28926991150442477,0.0516
bequeath,0.3827433628318584,-0.0516
bequeathed,0.35176991150442477,-0.0516
bequeathing,0.33849557522123896,-0.0516
berate,0.31139380530973454,-0.4019
berated,0.30973451327433627,-0.4019
berating,0.29701327433628316,-0.4019
bereave,0.32466814159292035,-0.4767
bereaved,0.3125,-0.4767
bereavement,0.27654867256637167,-0.4404
bereavements,0.27654867256637167,-0.4404
bereaving,0.2682522123893805,-0.3182
bereft,0.2853982300884956,-0.4767
beset,0.314712389380531,-0.4939
besets,0.39601769911504425,-0.4939
besetting,0.3478982300884956,-0.4939
besmirch,0.29314159292035397,-0.3612
besotted,0.44745575221238937,-0.6369
best,0.3202433628318584,0.6369
bestial,0.35564159292035397,-0.6249
bests,0.42422566371681414,0.6369
bet,0.19690265486725664,0.34
betray,0.5116150442477876,-0.6369
betrayal,0.5071902654867256,-0.5859
betrayals,0.5071902654867256,-0.5859
betrayed,0.4939159292035398,-0.6124
betraying,0.44966814159292035,-0.5423
betrays,0.5680309734513275,-0.5423
betroth,0.4463495575221239,0.34
betrothal,0.4131637168141593,0.4588
betrothed,0.4043141592920354,0.34
betroths,0.4756637168141593,0.34
bets,0.3213495575221239,0.34
betted,0.35508849557522126,0.34
better,0.4170353982300885,0.4404
bettered,0.3993362831858407,0.4404
bettering,0.35508849557522126,0.4404
betterment,0.3672566371681416,0.4588
betters,0.47345132743362833,0.4404
betting,0.37168141592920356,0.34
bewail,0.3108407079646018,-0.4588
bewailed,0.29314159292035397,-0.4588
bewailing,0.2488938053097345,-0.4588
bewails,0.3672566371681416,-0.4588
bewilder,0.3301991150442478,-0.128
